,0,1,2,3
0,10.0,0.0,0.015625,85.00986193293886
1,50.0,0.0,0.015626192092895508,85.99605522682445
2,100.0,0.0,0.0,86.3905325443787
3,250.0,0.015623807907104492,0.0,87.3767258382643
4,500.0,0.02215123176574707,0.0,87.17948717948718
5,750.0,0.015641212463378906,0.0,87.17948717948718
6,1000.0,0.015610456466674805,0.0,87.17948717948718
